OBJECTID,YEAR_,STATE,FIRE_NAME,GIS_ACRES,SHAPE_Length,SHAPE_Area,,,,,,,,,
41458,2017,CA,MILTON,17.961666,1672.494558,117370.3296,,,,,,,,,
41459,2017,CA,ORANGE,64.526192,4842.1129,419304.8256,,,,,,,,,
41460,2017,CA,PALOMA,13.383226,1458.988567,87981.96955,,,,,,,,,
41461,2017,CA,QUAIL,59.382092,3107.304681,389527.2407,,,,,,,,,
41462,2017,CA,RED,38.100658,2837.981761,247730.3089,,,,,,,,,
41463,2017,CA,TABLE,38.802631,3390.412889,252657.5038,,,,,,,,,
41464,2017,CA,TWIST,124.24396,6554.243687,808519.6584,,,,,,,,,
41465,2017,CA,WILLMS,18.743296,1580.73595,121753.2965,,,,,,,,,
41466,2017,CA,ZAMORA,23.796076,1763.776926,153833.55,,,,,,,,,
41467,2017,CA,POINT,130.23573,7792.198463,859542.8266,,,,,,,,,
41468,2017,CA,ROCKY,21.927799,2569.153291,134124.5662,,,,,,,,,
41469,2017,CA,SHANDON,12.072283,1323.803757,74235.0985,,,,,,,,,
41470,2017,CA,SOLAR,11.109159,1194.515213,67691.21159,,,,,,,,,
41471,2017,CA,LUCY,147.66704,4612.822589,908154.1627,,,,,,,,,
41472,2017,CA,TOWER,63.514019,3058.474164,387219.906,,,,,,,,,
41473,2017,CA,OLIVE,236.86783,6779.908405,1459364.452,,,,,,,,,
41474,2017,CA,CYPRESS,21.289547,1836.498759,130610.9542,,,,,,,,,
41475,2017,CA,CHALK,18.828621,2010.021554,115132.4193,,,,,,,,,
41476,2017,CA,STONE,340.43649,9883.259492,2080074.297,,,,,,,,,
41477,2017,CA,WEST,11.342793,1780.411715,69218.40444,,,,,,,,,
41478,2017,CA,ALAMO,28834.172,117396.8997,174173285.5,,,,,,,,,
41479,2017,CA,HILL,1645.5906,21464.24634,10046595.11,,,,,,,,,
41480,2017,CA,GAVIOTA,20.319653,1555.533782,123720.1155,,,,,,,,,
41481,2017,CA,ZENON,46.577534,3251.981282,281961.7007,,,,,,,,,
41482,2017,CA,CAMATTA,70.57708,3635.187604,431262.307,,,,,,,,,
41483,2017,CA,RANCH,12.45207,1488.617942,76400.36648,,,,,,,,,
41484,2017,CA,MARGARITA,69.710045,3032.82714,424525.6266,,,,,,,,,
41485,2017,CA,HUASNA,244.78897,7140.342095,1485343.848,,,,,,,,,
41486,2017,CA,COVE,24.770466,1944.58944,152567.6978,,,,,,,,,
41487,2017,CA,POLY,105.66609,5209.706584,643426.7723,,,,,,,,,
41488,2017,CA,LINNE,74.804672,3366.041905,458973.6649,,,,,,,,,
41489,2017,CA,SODA,30.650999,2165.834195,187213.0599,,,,,,,,,
41490,2017,CA,LYNCH,71.18116,5210.501577,438665.4572,,,,,,,,,
41491,2017,CA,CAMP,253.93637,6770.599259,1548040.432,,,,,,,,,
41492,2017,CA,VILLA,10.208847,1021.558845,62426.14413,,,,,,,,,
41493,2017,CA,OLIVE,117.06705,4711.925223,721275.6832,,,,,,,,,
41494,2017,CA,CRAM,16.052105,1638.997118,116125.8367,,,,,,,,,
41495,2017,CA,HILT,0.53255153,265.1138528,3905.54126,,,,,,,,,
41496,2017,CA,CANTERA,0.16167179,155.9254961,1159.513064,,,,,,,,,
41497,2017,CA,EDGEWOOD,2.1260295,680.2195751,15325.41279,,,,,,,,,
41498,2017,CA,WHITEPINE,44.108242,2817.240611,322186.8949,,,,,,,,,
41499,2017,CA,KILLGORE,0.26152515,249.0582906,1898.264558,,,,,,,,,
41500,2017,CA,OAKWOOD,3.594825,827.1975792,26095.263,,,,,,,,,
41501,2017,CA,DAVIS,3.7729154,901.4117212,27389.40283,,,,,,,,,
41502,2017,CA,BOGUS,55.978344,3201.263399,409481.0765,,,,,,,,,
41503,2017,CA,HORNBROOK,3.5947235,1116.575028,26262.01251,,,,,,,,,
41504,2017,CA,MACDOEL,9.6252642,1826.783122,70218.25528,,,,,,,,,
41505,2017,CA,APSUUN,11.605582,1511.961929,84309.32345,,,,,,,,,
41506,2017,CA,BAILEY,1.697881,869.6527583,12428.47779,,,,,,,,,
41507,2017,CA,DORRIS,1.1367928,486.6083415,8323.542574,,,,,,,,,
41508,2017,CA,COMSTOCK,5.7623177,919.4122469,41870.18771,,,,,,,,,
41509,2017,CA,FAY,469.35593,11391.14982,3375554.922,,,,,,,,,
41510,2017,CA,SHULMEYER,4.4316053,1011.197926,32158.21183,,,,,,,,,
41511,2017,CA,HAWKINSVILLE,5.5374355,903.1224215,40308.76602,,,,,,,,,
41512,2017,CA,MEADOW,0.081255563,115.6392864,585.1535225,,,,,,,,,
41513,2017,CA,GAZELLE,0.39056364,500.2179718,2821.667292,,,,,,,,,
41514,2017,CA,HILL,155.19882,6426.453223,1137484.649,,,,,,,,,
41515,2017,CA,STATELINE,0.47041076,663.2280642,3449.36112,,,,,,,,,
41516,2017,CA,PLEASANT,0.30433294,223.1273938,2230.044847,,,,,,,,,
41517,2017,CA,OWENS,54.750008,2876.435447,401403.2632,,,,,,,,,
41518,2017,CA,JUNIPER,0.38803336,227.6689543,2807.624829,,,,,,,,,
41519,2017,CA,MARBLE,0.37123379,227.3984627,2692.465823,,,,,,,,,
41520,2017,CA,DEER ONE,0.25800925,202.9494596,1867.71941,,,,,,,,,
41521,2017,CA,RAILROAD,2.2164426,616.2149482,16016.5867,,,,,,,,,
41522,2017,CA,MILL,0.38524461,255.5927309,2761.394392,,,,,,,,,
41523,2017,CA,SHELL,4.6438727,894.3390556,33535.40732,,,,,,,,,
41524,2017,CA,BARR,0.37321389,358.6456801,2677.98358,,,,,,,,,
41525,2017,CA,JADE,0.095272414,136.4063941,691.1951851,,,,,,,,,
41526,2017,CA,MODOC,0.22167823,296.9935164,1605.890497,,,,,,,,,
41527,2017,CA,LAVERNE,175.3335,12735.83367,1227742.333,,,,,,,,,
41528,2017,CA,GRACE,45.218472,2744.132094,316691.1557,,,,,,,,,
41529,2017,CA,CORNER,13.964194,3226.871238,98923.90243,,,,,,,,,
41530,2017,CA,BERRY,994.07275,16272.82349,7065346.263,,,,,,,,,
41531,2017,CA,CORAL,157.24078,5019.186959,1016450.197,,,,,,,,,
41532,2017,CA,BALLY,109.19147,4032.457303,693907.603,,,,,,,,,
41533,2017,CA,FELIPE,102.55904,4365.316432,656410.8982,,,,,,,,,
41534,2017,CA,LARIAT,102.16441,4529.710888,656264.4787,,,,,,,,,
41535,2017,CA,AIR,147.83752,6209.633245,885189.9106,,,,,,,,,
41536,2017,CA,BELL,34.689728,2825.069715,209450.9555,,,,,,,,,
41537,2017,CA,CEBRIAM,269.1116,6851.532785,1624235.722,,,,,,,,,
41538,2017,CA,TRAIL,11.72539,1797.790995,70354.91631,,,,,,,,,
41539,2018,CA,WOODCHOPPER 1,19.23786,2202.784172,115487.9771,,,,,,,,,
41540,2017,CA,RUCKER,429.70416,15120.19768,2579300.529,,,,,,,,,
41541,2017,CA,WOODCHOPPER 2,25.131676,1954.420729,150879.9317,,,,,,,,,
41542,2017,CA,ARMOUR,10.082671,1429.464362,60379.61749,,,,,,,,,
41543,2018,CA,WASIOJA,189.53737,5519.220123,1144194.509,,,,,,,,,
41544,2017,CA,VINEYARD,12.27624,2473.846848,73729.18065,,,,,,,,,
41545,2017,CA,WESTERLY,25.668158,2125.105688,153896.2517,,,,,,,,,
41546,2017,CA,CAT,15.883323,1752.285297,95588.30077,,,,,,,,,
41547,2017,CA,HWY_1,13.045654,1630.371081,78084.29865,,,,,,,,,
41548,2017,CA,DRUM,13.538693,1267.299261,81286.73081,,,,,,,,,
41549,2017,CA,MESA,51.363163,3769.930784,308778.9467,,,,,,,,,
41550,2017,CA,LAMB,193.67284,5988.709083,1139673.977,,,,,,,,,
41551,2017,CA,LAMB 2,20.432461,1880.613025,120314.6562,,,,,,,,,
41552,2017,CA,OPERA,999.62622,18557.21182,5900376.963,,,,,,,,,
41553,2017,CA,ROSE,188.12393,6960.822575,1102129.725,,,,,,,,,
41554,2017,CA,VERNON,26.252113,1624.142145,154265.1214,,,,,,,,,
41555,2017,CA,PALMER,3872.1519,29060.82459,22852173.39,,,,,,,,,
41556,2017,CA,MIAS,521.08557,13686.98641,3074175.877,,,,,,,,,
41557,2017,CA,BLAINE,577.68506,7977.695179,3408433.66,,,,,,,,,
41558,2017,CA,EXTENSION,41.77808,2694.75418,245795.9615,,,,,,,,,
41559,2017,CA,SMILEY,34.847836,2609.98987,205552.9848,,,,,,,,,
41560,2017,CA, ,0.003896726,19.31953395,22.78160453,,,,,,,,,
41561,2017,CA,IRVINE PARK,0.48895419,313.6241483,2872.518244,,,,,,,,,
41562,2017,CA,ANTONIO,2.2112997,506.6864233,12935.62037,,,,,,,,,
41563,2017,CA,TESORO SCHOOL,0.079579502,122.2914165,465.2247833,,,,,,,,,
41564,2017,CA,MAGAZINE,5.23979,866.2412637,30700.86732,,,,,,,,,
41565,2017,CA,ROSE,0.17958355,133.841098,1051.974471,,,,,,,,,
41566,2017,CA,NIGUEL,1.3280255,471.1044225,7759.389716,,,,,,,,,
41567,2017,CA,LAGUNA NIGUEL REGIONAL PARK,2.9040461,651.3055861,16965.20703,,,,,,,,,
41568,2017,CA,GEORGIA SUE,0.006446013,24.90137381,37.7051561,,,,,,,,,
41569,2017,CA,TRAFALGAR CANYON,0.048501808,75.35957919,282.5109142,,,,,,,,,
41570,2017,CA, ,5.4437113,856.6573711,31842.34518,,,,,,,,,
41571,2017,CA, ,0.02271913,53.06953304,132.9693993,,,,,,,,,
41572,2017,CA, ,0.11676187,151.3575754,681.0215389,,,,,,,,,
41573,2017,CA,JEFFREY,11.087467,1196.028397,65024.62155,,,,,,,,,
41574,2017,CA,CROSS CREEK,0.02014686,42.75326458,118.5824241,,,,,,,,,
41575,2017,CA, ,0.014998083,39.95200665,87.80820595,,,,,,,,,
41576,2017,CA,CANYON I,2661.4153,37891.54954,15659865.79,,,,,,,,,
41577,2017,CA,CANYON II,9198.0283,56494.6998,54071908.81,,,,,,,,,
41578,2017,CA,LAMBERT ,28.241791,3076.054865,166515.2116,,,,,,,,,
41579,2017,CA, ,0.086867027,185.2702361,509.8059627,,,,,,,,,
41580,2017,CA, ,0.071307443,104.9062643,415.2154588,,,,,,,,,
41581,2017,CA, ,0.25845298,169.9422833,1509.267117,,,,,,,,,
41582,2017,CA,CREEK,0.15013675,192.2124149,878.7961246,,,,,,,,,
41583,2017,CA, ,0.002960623,16.57096037,17.34277229,,,,,,,,,
41584,2017,CA,TOMATO SPRINGS,0.53892887,265.7916354,3159.30423,,,,,,,,,
41585,2017,CA,CARBON CANYON PARK,4.4467249,793.2792592,26199.53327,,,,,,,,,
41586,2017,CA,WOOD,0.009493228,43.38447284,55.49975472,,,,,,,,,
41587,2017,CA, ,0.001356887,13.38670716,7.933989152,,,,,,,,,
41588,2017,CA,JASPER,27.642607,2608.129315,185693.9446,,,,,,,,,
41589,2017,CA,GREENHORN,10.148093,1205.548528,68420.71823,,,,,,,,,
41590,2017,CA,CHINA,13.898207,1711.566008,93814.49554,,,,,,,,,
41591,2017,CA,GOLD,37.16428,7795.236554,250806.5134,,,,,,,,,
41592,2017,CA,STAGECOACH,11.932841,1178.822897,79875.98636,,,,,,,,,
41593,2017,CA,REX,11.737045,1445.087294,79223.94945,,,,,,,,,
41594,2017,CA,GRIZZLY,10.821115,1198.974979,73353.41389,,,,,,,,,
41595,2017,CA,WEST,50.081017,3857.431871,336781.8763,,,,,,,,,
41596,2017,CA,CATLETT,12.877812,1861.654274,86044.26966,,,,,,,,,
41597,2017,CA,MAVERICK,10.00226,1124.526201,66924.73675,,,,,,,,,
41598,2017,CA,PLEASANT,392.48523,8450.763652,2659898.483,,,,,,,,,
41599,2017,CA,BROPHY,13.688291,2297.653183,92282.46893,,,,,,,,,
41600,2017,CA,SMARTSVILLE,11.559051,1371.105818,78026.51332,,,,,,,,,
41601,2017,CA,VISTA,7.3451605,1081.518218,49306.54378,,,,,,,,,
41602,2017,CA,BLACKFORD,29.144398,1985.514807,195797.4205,,,,,,,,,
41603,2017,CA,BEALE,867.01959,11979.75678,5842856.803,,,,,,,,,
41604,2017,CA,SPENCEVILLE,37.289715,2951.560542,250737.2249,,,,,,,,,
41605,2017,CA,SPENCEVILLE,10.771694,1419.272229,72550.93274,,,,,,,,,
41606,2017,CA,MCCOURTNEY,75.538361,7009.973611,509705.7125,,,,,,,,,
41607,2017,CA,GARDEN,19.137594,2426.359973,128650.7393,,,,,,,,,
41608,2017,CA,LOBO,820.6441,17146.21051,5544523.475,,,,,,,,,
41609,2017,CA,BREWER,12.400106,1136.141068,83397.23438,,,,,,,,,
41610,2017,CA,BORDER 9,22.502857,2222.139367,128601.9226,,,,,,,,,
41611,2017,CA,SLOANE,13.927144,1436.8191,79948.49882,,,,,,,,,
41612,2017,CA,WILSON,27.391726,2784.643621,158690.2436,,,,,,,,,
41613,2017,CA,SUNSHINE COMPLEX,15.960207,2255.193265,92933.41422,,,,,,,,,
41614,2017,CA,MONTEZUMA,65.184258,3041.199371,377943.2602,,,,,,,,,
41615,2017,CA,LILAC,4080.6147,44578.68589,23702125.71,,,,,,,,,
41616,2017,CA,JENNINGS 2,332.58649,8382.598422,1912410.421,,,,,,,,,
41617,2017,CA,GREENFIELD,13.016274,1485.567464,74798.19495,,,,,,,,,
41618,2017,CA,GATE,1912.9056,15977.93288,10951423.99,,,,,,,,,
41619,2017,CA,ECLIPSE,142.90965,5183.909104,818100.6889,,,,,,,,,
41620,2017,CA,DEHESA 5,12.248007,1475.781932,70318.18854,,,,,,,,,
41621,2017,CA,BORDER 6,135.04442,7936.052828,771962.528,,,,,,,,,
41622,2017,CA,BLACK,33.673332,3101.393404,195043.389,,,,,,,,,
41623,2017,CA,BANDY 2,10.305231,1031.657779,59556.8237,,,,,,,,,
41624,2017,CA,PEAK,677.89264,12706.78572,4355158.727,,,,,,,,,
41625,2017,CA,OAKWOOD,1428.5326,27781.01004,9098661.36,,,,,,,,,
41626,2017,CA,MISSION,988.46747,23492.40992,6322470.919,,,,,,,,,
41627,2017,CA,DETWILER,81826.273,243283.9318,528043838.4,,,,,,,,,
41628,2017,CA,BEN,558.14252,15561.60372,3582623.507,,,,,,,,,
41629,2017,CA,WRIGHT,1730.4664,17355.17357,10991215.18,,,,,,,,,
41630,2017,CA,SPRING,208.22678,8837.847297,1339728.699,,,,,,,,,
41631,2017,CA,CORONADO,123.10795,4438.439847,795565.5674,,,,,,,,,
41632,2017,CA,SMITH,18.198278,1377.410624,122338.7729,,,,,,,,,
41633,2017,CA,BEAR,11.683084,1129.828201,79068.59911,,,,,,,,,
41634,2017,CA,KNOXVILLE,30.000418,1812.385357,199540.4789,,,,,,,,,
41635,2017,CA,GEYSERS,12.651321,1145.418741,84482.71228,,,,,,,,,
41636,2017,CA,MURPHY,32.980602,2146.704823,-220423.9749,,,,,,,,,
41637,2017,CA,SITES,15.628776,1373.89547,105943.2406,,,,,,,,,
41638,2017,CA,TOLL,43.803024,2525.296781,286497.0805,,,,,,,,,
41639,2017,CA,SANDS,53.443935,3380.866676,358663.3916,,,,,,,,,
41640,2017,CA,BOTTLE,61.830296,3396.883672,414237.084,,,,,,,,,
41641,2017,CA,FOOTHILL,4.2130814,814.0999626,28344.89514,,,,,,,,,
41642,2017,CA,INDEPENDENCE,4.2091193,1688.630809,28006.39451,,,,,,,,,
41643,2017,CA,LAKEVILLE,37.015125,2359.645236,242603.1132,,,,,,,,,
41644,2017,CA,CANYON,114.11681,4164.537547,755120.6235,,,,,,,,,
41645,2017,CA,QUAIL,9.7670984,998.7926274,64612.37059,,,,,,,,,
41646,2017,CA,TIMM,125.79181,5465.732503,831300.456,,,,,,,,,
41647,2017,CA,WINTER,2366.2349,20397.59342,15669888.69,,,,,,,,,
41648,2017,CA,BODEGA,17.768339,2154.516456,116801.5297,,,,,,,,,
41649,2017,CA,ESTATE,42.803341,4744.263338,282833.3236,,,,,,,,,
41650,2017,CA,FORT,18.280649,1797.153982,121064.7801,,,,,,,,,
41651,2017,CA,REDWOOD,14.026862,1349.464344,92373.86102,,,,,,,,,
41652,2017,CA,MULE,21.266874,1567.138875,142796.9924,,,,,,,,,
41653,2017,CA,SPRINGS,13.125321,1287.545898,87518.90591,,,,,,,,,
41654,2017,CA,RIDGE,54.956593,2548.372457,370690.1996,,,,,,,,,
41655,2017,CA,SPRING,11.888857,1358.798685,78075.0415,,,,,,,,,
41656,2017,CA,NUNS,55798.191,305483.096,368001231.3,,,,,,,,,
41657,2017,CA,PRESSLEY,791.88812,22361.23629,5220479.788,,,,,,,,,
41658,2017,CA,37,1657.3694,28565.89517,10864018.65,,,,,,,,,
41659,2017,CA,YOUNG,106.00541,8139.132005,703953.5741,,,,,,,,,
41660,2017,CA,TUBBS,36701.984,167697.4108,243263474.1,,,,,,,,,
41661,2017,CA,POCKET,17359.328,143951.0449,115747129,,,,,,,,,
41662,2017,CA,ATLAS,51624.656,217876.451,340432031.8,,,,,,,,,
41663,2017,CA,SULPHER,2206.2302,34296.05619,14801308.1,,,,,,,,,
41664,2017,CA,CLOVER,13.898865,1796.928504,92187.89883,,,,,,,,,
41665,2017,CA,ROCKVILLE,23.239891,2183.05681,-152731.8016,,,,,,,,,
41666,2017,CA,CENTERVILLE,15.610615,1582.991125,112564.478,,,,,,,,,
41667,2017,CA,PINE,21.241259,1967.528185,153031.6847,,,,,,,,,
41668,2017,CA,JONES,43.596718,2668.985461,313909.2306,,,,,,,,,
41669,2017,CA,JOESPH,28.719286,2153.29514,208215.1529,,,,,,,,,
41670,2017,CA,20-Mar,10.830908,1227.225122,77691.79219,,,,,,,,,
41671,2017,CA,ENCINAL,2.5252764,750.1209746,14933.86903,,,,,,,,,
41672,2017,CA,PLACERITA,759.75836,18978.97364,4525545.783,,,,,,,,,
41673,2017,CA,LAKE,733.2616,17739.38441,4385183.743,,,,,,,,,
41674,2017,CA,STOKES,42.104195,2640.655448,249150.1925,,,,,,,,,
41676,2017,CA,GAVINA,2.5741293,712.9674305,15311.27057,,,,,,,,,
41677,2017,CA,MULHOLLAND,7.3735013,1365.058406,43624.44625,,,,,,,,,
41678,2017,CA,BARN,2.0640388,541.3864864,12330.9642,,,,,,,,,
41679,2017,CA,FIVE,25.304155,2686.858598,151271.7988,,,,,,,,,
41680,2017,CA,SOUTH,9.5072823,1177.229794,57020.21768,,,,,,,,,
41681,2017,CA,WAGON,0.18053645,154.4158324,1078.046409,,,,,,,,,
41682,2017,CA,BROWNS,0.034771048,76.84447368,206.7286685,,,,,,,,,
41683,2017,CA,VISTA,0.55576438,327.6858597,3322.33703,,,,,,,,,
41684,2017,CA,PALMS,2.9118733,667.9833155,17195.77511,,,,,,,,,
41685,2017,CA,JOHNSON,38.812981,3727.668897,232771.9006,,,,,,,,,
41686,2017,CA,CANYON,1.3623487,804.378837,8033.267316,,,,,,,,,
41687,2017,CA,NEENACH,18.743235,1732.556569,112692.7099,,,,,,,,,
41688,2017,CA,OLD,1.6383209,621.700391,9747.892947,,,,,,,,,
41689,2017,CA,HASLEY,1.3425716,396.2089213,8010.060731,,,,,,,,,
41690,2017,CA,MARTINEZ,0.052476842,84.9692708,313.0541259,,,,,,,,,
41691,2017,CA,COYOTE,0.24269134,207.6017855,1438.926433,,,,,,,,,
41692,2017,CA,MEDLEY,0.027753793,61.63100252,164.1052082,,,,,,,,,
41693,2017,CA,TETON,0.30112395,219.1098067,1777.422038,,,,,,,,,
41694,2017,CA,LEONA,0.13929701,136.4211258,834.1525273,,,,,,,,,
41695,2017,CA,ESCONDIDO,65.972641,3261.066036,394057.0597,,,,,,,,,
41696,2017,CA,PARKMOR,1.1320437,322.5804282,6707.028507,,,,,,,,,
41697,2017,CA,TOWSLEY,35.993057,2985.560621,214235.8366,,,,,,,,,
41698,2017,CA,RODEO,61.10294,6777.396356,361739.6227,,,,,,,,,
41699,2017,CA,GORMAN,149.60995,6001.885637,899961.0358,,,,,,,,,
41700,2017,CA,SIERRA,36.463413,2749.519602,217830.6305,,,,,,,,,
41701,2017,CA,HACIENDA,0.24720795,212.6244144,1458.391954,,,,,,,,,
41702,2017,CA,SKYLINE,0.070163243,152.4982897,-415.2878245,,,,,,,,,
41703,2017,CA,RAMBLA,0.17993994,138.0201018,-1062.964161,,,,,,,,,
41704,2017,CA,CREEK,15619.146,71990.64767,92857036.08,,,,,,,,,
41705,2017,CA,RYE,6047.7188,43088.97268,36056780.63,,,,,,,,,
41706,2017,CA,MING,449.77808,11060.86945,2749685.945,,,,,,,,,
41707,2017,CA,HUB,30.585936,2201.980077,187623.8709,,,,,,,,,
41708,2017,CA,CHAMPAGNE,6.2404284,1657.255847,37671.17177,,,,,,,,,
41709,2017,CA,HAWK,2940.4956,27073.40201,18125461.39,,,,,,,,,
41710,2017,CA,HUDSON,1182.3013,12600.43496,7138106.516,,,,,,,,,
41711,2017,CA,TANK,46.81921,3152.769657,284841.7,,,,,,,,,
41712,2017,CA,SWITCH,10.069641,1526.399651,60713.7275,,,,,,,,,
41713,2017,CA,LAKEWOOD,39.758366,3171.073846,243842.1583,,,,,,,,,
41714,2017,CA,SIERRA,0.78089035,305.7464975,4803.944473,,,,,,,,,
41715,2017,CA,GULTCH,9.2499628,1649.88015,56763.50278,,,,,,,,,
41716,2017,CA,CALGARY,50.46431,3922.439808,310442.0601,,,,,,,,,
41717,2017,CA,FARMER,11.45716,1133.994079,69767.36137,,,,,,,,,
41718,2017,CA,RESOURCE,4.5482745,864.5563672,27881.66208,,,,,,,,,
41719,2017,CA,HILL CREST,105.08792,4532.141859,639255.1296,,,,,,,,,
41720,2017,CA,LOOP,9.8557901,1156.952339,60028.42743,,,,,,,,,
41721,2017,CA,AIRPORT,20.802746,1910.967006,126272.183,,,,,,,,,
41722,2017,CA,MID,0.070416823,111.7645729,427.1754747,,,,,,,,,
41723,2017,CA,OILFIELD,9.4570856,1143.968992,57878.71457,,,,,,,,,
41724,2017,CA,GRANITE,4.6717601,957.3181136,28619.1893,,,,,,,,,
41725,2017,CA,FEED,34.289368,2296.39412,207401.152,,,,,,,,,
41726,2017,CA,CREEK,32.651878,3027.393573,200199.4407,,,,,,,,,
41727,2017,CA,TOWERLINE,2.0564308,459.2023378,12540.46234,,,,,,,,,
41728,2017,CA,TEJON,8.0550146,1224.983398,49121.85735,,,,,,,,,
41729,2017,CA,DERBY,2.3740511,518.3741433,14437.38683,,,,,,,,,
41730,2017,CA,ELK,14.04068,1794.49435,85523.10112,,,,,,,,,
41731,2017,CA,ERIC,13.252677,1372.835812,80432.06272,,,,,,,,,
41732,2017,CA,SKYLINE,8.1737986,1008.442321,49759.65467,,,,,,,,,
41733,2017,CA,HILLS,3.9798951,611.508636,24223.35937,,,,,,,,,
41734,2017,CA,AQUADUCT,13.824445,2789.913953,84771.5207,,,,,,,,,
41735,2017,CA,CORCARAN,12.453546,1486.850476,76469.13612,,,,,,,,,
41736,2017,CA,WEST,32.935017,2383.010496,202633.6502,,,,,,,,,
41737,2017,CA,OWL,1.6902007,701.4837558,10348.75704,,,,,,,,,
41738,2017,CA,BRECKENRIDGE,22.354378,1652.166544,136411.1764,,,,,,,,,
41739,2017,CA, ,28.047087,3231.823648,169132.5344,,,,,,,,,
41740,2017,CA,CARNATION,3.3584919,623.2798268,20435.48119,,,,,,,,,
41741,2017,CA,R-4 PARSNIP,18601.98,94536.64307,131169145.1,,,,,,,,,
41742,2017,CA,W-2 LIKELY,10.329426,1409.618779,73887.3851,,,,,,,,,
41743,2017,CA,WEST,401.28772,7878.633946,2880391.813,,,,,,,,,
41744,2017,CA,ALPAUGH,20.330254,1837.220027,125571.2054,,,,,,,,,
41745,2017,CA,RIVER,71.229919,4945.534384,492440.0258,,,,,,,,,
41746,2017,CA,SHAFFER,59.038818,3381.646756,412324.7004,,,,,,,,,
41747,2017,CA,LONG VALLEY,83581.414,254095.8625,577257450.2,,,,,,,,,
41748,2017,CA,R-10 PAINTER,83.834198,7165.162123,591685.0295,,,,,,,,,
41749,2017,CA,R-2 SCHAFFER,26.493879,2630.986593,185359.5184,,,,,,,,,
41750,2017,CA,R-9 SHINN,278.1283,8315.814427,1958399.779,,,,,,,,,
41751,2017,CA,R-4 RANCH,120.25045,5158.134431,839595.5313,,,,,,,,,
41752,2017,CA,R-3 MUD,99.573639,5663.092243,698691.6492,,,,,,,,,
41753,2017,CA,R-5 STONEY,203.96814,12428.18399,1431517.151,,,,,,,,,
41754,2017,CA,R-9 FREDONYER,22.033934,1691.511539,155586.9347,,,,,,,,,
41755,2017,CA,PEG,148.60083,6219.772619,1050903.335,,,,,,,,,
41756,2017,CA,CHERRY,24.911949,3837.237955,175210.7841,,,,,,,,,
41757,2017,CA,LONE,214.66414,5487.104188,1512559.925,,,,,,,,,
41758,2017,CA,MUD,6036.0649,30699.5419,42209652.69,,,,,,,,,
41759,2017,CA,R-5 SPANISH,166.8586,4288.537893,1178647.763,,,,,,,,,
41760,2017,CA,R-2 BUTTE WELL,17.387989,2027.374359,121814.8351,,,,,,,,,
41761,2017,CA,BLUE,9.0543966,1285.0794,54072.86614,,,,,,,,,
41762,2017,CA,CAHUILA,44.235413,3456.323443,264272.9117,,,,,,,,,
41763,2017,CA,CANYON,15.124597,1243.188848,89027.04565,,,,,,,,,
41764,2017,CA,CHRISTMAS,33.552452,1789.885235,196944.9777,,,,,,,,,
41765,2017,CA,HIGHLINE,66.998634,5844.444318,387705.3297,,,,,,,,,
41766,2017,CA,IRWIN,10.410817,1228.167853,62907.13214,,,,,,,,,
41767,2017,CA,MATZ,14.057364,3980.949593,83049.52057,,,,,,,,,
41768,2017,CA,TECOPA,26.993376,4053.457932,166748.6476,,,,,,,,,
41769,2017,CA,WINDMILLS,12.698555,1245.352581,74836.32432,,,,,,,,,
41770,2017,CA,MOTOR,17.19416,5664.856145,105145.2542,,,,,,,,,
41771,2017,CA,KECK,23.863136,1967.45319,146746.0471,,,,,,,,,
41772,2017,CA,W4 ROMERO,13.828908,1772.073138,99328.84142,,,,,,,,,
41773,2017,CA,HILL,9.9132223,1441.966324,60135.27813,,,,,,,,,
41774,2017,CA,COWHEAD,31.66678,3431.241576,231840.437,,,,,,,,,
41775,2017,CA,PANOCHE,17.982864,1759.884165,113069.1154,,,,,,,,,
41776,2017,CA,FAIRVIEW,25.658598,1899.331936,151370.1159,,,,,,,,,
41777,2017,CA,PICNIC,15.554719,1745.434009,101444.1253,,,,,,,,,
41778,2017,CA,SLINKARD,8923.4951,44057.80643,59312745.79,,,,,,,,,
41779,2017,CA,ALPAUGH,78.094612,3146.418041,481729.0809,,,,,,,,,
41780,2017,CA,DRY VALLEY,51.238029,4260.980554,353563.2526,,,,,,,,,
41781,2017,CA,BACKUS,77.830887,5391.245577,470148.2457,,,,,,,,,
41782,2017,CA,SPALLETTA,28.703054,1886.068426,188138.5049,,,,,,,,,
41783,2017,CA,PINE,30.577749,2704.200047,199464.0174,,,,,,,,,
41784,2017,CA,HOGBACK,58.334625,4343.615935,367441.9046,,,,,,,,,
41785,2017,CA,EASTMAM,482.34082,10432.4373,3079558.371,,,,,,,,,
41787,2017,CA,MANZANITA,6303.6587,33443.47847,37095308.32,,,,,,,,,
41788,2017,CA,SHAVER,8.5901423,1262.150457,54745.76524,,,,,,,,,
41789,2017,CA,MONTEREY,25.188526,3111.870113,156717.6738,,,,,,,,,
41790,2017,CA,PARKFIELD,70.22348,3442.172338,436159.4044,,,,,,,,,
41791,2017,CA,MURPHY,236.95337,6381.336834,1477534.021,,,,,,,,,
41792,2017,CA,JUNIPER,30.712563,1943.074957,190789.0892,,,,,,,,,
41793,2017,CA,SILVER,57.054623,3982.958428,360364.5018,,,,,,,,,
41794,2017,CA,TUMEY,160.16403,5315.551768,1008087.586,,,,,,,,,
